id,read1,read2,name,output,trim_low_abundance_kmers,dna,protein,ksizes,scaled
A14_B002095_S122,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B002095_S122/A14_B002095_S122_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B002095_S122/A14_B002095_S122_R2_001.fastq.gz,A14_B002095_S122,s3://olgabot-maca/lung_cancer/sourmash_v4/A14_B002095_S122.signature,True,true,true,"21,27,33,51",1000
A14_B002097_S254,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B002097_S254/A14_B002097_S254_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B002097_S254/A14_B002097_S254_R2_001.fastq.gz,A14_B002097_S254,s3://olgabot-maca/lung_cancer/sourmash_v4/A14_B002097_S254.signature,True,true,true,"21,27,33,51",1000
A14_B003125_S266,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003125_S266/A14_B003125_S266_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003125_S266/A14_B003125_S266_R2_001.fastq.gz,A14_B003125_S266,s3://olgabot-maca/lung_cancer/sourmash_v4/A14_B003125_S266.signature,True,true,true,"21,27,33,51",1000
A14_B003511_S218,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003511_S218/A14_B003511_S218_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003511_S218/A14_B003511_S218_R2_001.fastq.gz,A14_B003511_S218,s3://olgabot-maca/lung_cancer/sourmash_v4/A14_B003511_S218.signature,True,true,true,"21,27,33,51",1000
A14_B003527_S134,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003527_S134/A14_B003527_S134_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003527_S134/A14_B003527_S134_R2_001.fastq.gz,A14_B003527_S134,s3://olgabot-maca/lung_cancer/sourmash_v4/A14_B003527_S134.signature,True,true,true,"21,27,33,51",1000
A14_B003528_S14,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003528_S14/A14_B003528_S14_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003528_S14/A14_B003528_S14_R2_001.fastq.gz,A14_B003528_S14,s3://olgabot-maca/lung_cancer/sourmash_v4/A14_B003528_S14.signature,True,true,true,"21,27,33,51",1000
A14_B003570_S98,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003570_S98/A14_B003570_S98_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003570_S98/A14_B003570_S98_R2_001.fastq.gz,A14_B003570_S98,s3://olgabot-maca/lung_cancer/sourmash_v4/A14_B003570_S98.signature,True,true,true,"21,27,33,51",1000
A14_B003573_S182,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003573_S182/A14_B003573_S182_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003573_S182/A14_B003573_S182_R2_001.fastq.gz,A14_B003573_S182,s3://olgabot-maca/lung_cancer/sourmash_v4/A14_B003573_S182.signature,True,true,true,"21,27,33,51",1000
A14_B003586_S2,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003586_S2/A14_B003586_S2_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003586_S2/A14_B003586_S2_R2_001.fastq.gz,A14_B003586_S2,s3://olgabot-maca/lung_cancer/sourmash_v4/A14_B003586_S2.signature,True,true,true,"21,27,33,51",1000
A14_B003588_S50,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003588_S50/A14_B003588_S50_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A14_B003588_S50/A14_B003588_S50_R2_001.fastq.gz,A14_B003588_S50,s3://olgabot-maca/lung_cancer/sourmash_v4/A14_B003588_S50.signature,True,true,true,"21,27,33,51",1000
A15_B000419_S39,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B000419_S39/A15_B000419_S39_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B000419_S39/A15_B000419_S39_R2_001.fastq.gz,A15_B000419_S39,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B000419_S39.signature,True,true,true,"21,27,33,51",1000
A15_B000420_S87,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B000420_S87/A15_B000420_S87_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B000420_S87/A15_B000420_S87_R2_001.fastq.gz,A15_B000420_S87,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B000420_S87.signature,True,true,true,"21,27,33,51",1000
A15_B002073_S171,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B002073_S171/A15_B002073_S171_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B002073_S171/A15_B002073_S171_R2_001.fastq.gz,A15_B002073_S171,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B002073_S171.signature,True,true,true,"21,27,33,51",1000
A15_B002078_S207,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B002078_S207/A15_B002078_S207_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B002078_S207/A15_B002078_S207_R2_001.fastq.gz,A15_B002078_S207,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B002078_S207.signature,True,true,true,"21,27,33,51",1000
A15_B002095_S123,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B002095_S123/A15_B002095_S123_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B002095_S123/A15_B002095_S123_R2_001.fastq.gz,A15_B002095_S123,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B002095_S123.signature,True,true,true,"21,27,33,51",1000
A15_B002097_S255,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B002097_S255/A15_B002097_S255_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B002097_S255/A15_B002097_S255_R2_001.fastq.gz,A15_B002097_S255,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B002097_S255.signature,True,true,true,"21,27,33,51",1000
A15_B003125_S267,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003125_S267/A15_B003125_S267_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003125_S267/A15_B003125_S267_R2_001.fastq.gz,A15_B003125_S267,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003125_S267.signature,True,true,true,"21,27,33,51",1000
A15_B003511_S219,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003511_S219/A15_B003511_S219_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003511_S219/A15_B003511_S219_R2_001.fastq.gz,A15_B003511_S219,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003511_S219.signature,True,true,true,"21,27,33,51",1000
A15_B003527_S135,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003527_S135/A15_B003527_S135_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003527_S135/A15_B003527_S135_R2_001.fastq.gz,A15_B003527_S135,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003527_S135.signature,True,true,true,"21,27,33,51",1000
A15_B003528_S15,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003528_S15/A15_B003528_S15_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003528_S15/A15_B003528_S15_R2_001.fastq.gz,A15_B003528_S15,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003528_S15.signature,True,true,true,"21,27,33,51",1000
A15_B003570_S99,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003570_S99/A15_B003570_S99_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003570_S99/A15_B003570_S99_R2_001.fastq.gz,A15_B003570_S99,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003570_S99.signature,True,true,true,"21,27,33,51",1000
A15_B003573_S183,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003573_S183/A15_B003573_S183_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003573_S183/A15_B003573_S183_R2_001.fastq.gz,A15_B003573_S183,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003573_S183.signature,True,true,true,"21,27,33,51",1000
A15_B003586_S3,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003586_S3/A15_B003586_S3_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003586_S3/A15_B003586_S3_R2_001.fastq.gz,A15_B003586_S3,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003586_S3.signature,True,true,true,"21,27,33,51",1000
A15_B003588_S51,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003588_S51/A15_B003588_S51_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A15_B003588_S51/A15_B003588_S51_R2_001.fastq.gz,A15_B003588_S51,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003588_S51.signature,True,true,true,"21,27,33,51",1000
A16_B000419_S40,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B000419_S40/A16_B000419_S40_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B000419_S40/A16_B000419_S40_R2_001.fastq.gz,A16_B000419_S40,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B000419_S40.signature,True,true,true,"21,27,33,51",1000
A16_B000420_S88,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B000420_S88/A16_B000420_S88_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B000420_S88/A16_B000420_S88_R2_001.fastq.gz,A16_B000420_S88,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B000420_S88.signature,True,true,true,"21,27,33,51",1000
A16_B002073_S172,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B002073_S172/A16_B002073_S172_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B002073_S172/A16_B002073_S172_R2_001.fastq.gz,A16_B002073_S172,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B002073_S172.signature,True,true,true,"21,27,33,51",1000
A16_B002078_S208,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B002078_S208/A16_B002078_S208_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B002078_S208/A16_B002078_S208_R2_001.fastq.gz,A16_B002078_S208,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B002078_S208.signature,True,true,true,"21,27,33,51",1000
A16_B002095_S124,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B002095_S124/A16_B002095_S124_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B002095_S124/A16_B002095_S124_R2_001.fastq.gz,A16_B002095_S124,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B002095_S124.signature,True,true,true,"21,27,33,51",1000
A16_B002097_S256,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B002097_S256/A16_B002097_S256_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B002097_S256/A16_B002097_S256_R2_001.fastq.gz,A16_B002097_S256,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B002097_S256.signature,True,true,true,"21,27,33,51",1000
A16_B003125_S268,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003125_S268/A16_B003125_S268_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003125_S268/A16_B003125_S268_R2_001.fastq.gz,A16_B003125_S268,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003125_S268.signature,True,true,true,"21,27,33,51",1000
A16_B003511_S220,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003511_S220/A16_B003511_S220_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003511_S220/A16_B003511_S220_R2_001.fastq.gz,A16_B003511_S220,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003511_S220.signature,True,true,true,"21,27,33,51",1000
A16_B003527_S136,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003527_S136/A16_B003527_S136_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003527_S136/A16_B003527_S136_R2_001.fastq.gz,A16_B003527_S136,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003527_S136.signature,True,true,true,"21,27,33,51",1000
A16_B003528_S16,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003528_S16/A16_B003528_S16_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003528_S16/A16_B003528_S16_R2_001.fastq.gz,A16_B003528_S16,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003528_S16.signature,True,true,true,"21,27,33,51",1000
A16_B003570_S100,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003570_S100/A16_B003570_S100_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003570_S100/A16_B003570_S100_R2_001.fastq.gz,A16_B003570_S100,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003570_S100.signature,True,true,true,"21,27,33,51",1000
A16_B003573_S184,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003573_S184/A16_B003573_S184_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003573_S184/A16_B003573_S184_R2_001.fastq.gz,A16_B003573_S184,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003573_S184.signature,True,true,true,"21,27,33,51",1000
A16_B003586_S4,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003586_S4/A16_B003586_S4_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003586_S4/A16_B003586_S4_R2_001.fastq.gz,A16_B003586_S4,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003586_S4.signature,True,true,true,"21,27,33,51",1000
A16_B003588_S52,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003588_S52/A16_B003588_S52_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A16_B003588_S52/A16_B003588_S52_R2_001.fastq.gz,A16_B003588_S52,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003588_S52.signature,True,true,true,"21,27,33,51",1000
A17_B000419_S41,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B000419_S41/A17_B000419_S41_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B000419_S41/A17_B000419_S41_R2_001.fastq.gz,A17_B000419_S41,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B000419_S41.signature,True,true,true,"21,27,33,51",1000
A17_B000420_S89,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B000420_S89/A17_B000420_S89_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B000420_S89/A17_B000420_S89_R2_001.fastq.gz,A17_B000420_S89,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B000420_S89.signature,True,true,true,"21,27,33,51",1000
A17_B002073_S173,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B002073_S173/A17_B002073_S173_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B002073_S173/A17_B002073_S173_R2_001.fastq.gz,A17_B002073_S173,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B002073_S173.signature,True,true,true,"21,27,33,51",1000
A17_B002078_S209,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B002078_S209/A17_B002078_S209_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B002078_S209/A17_B002078_S209_R2_001.fastq.gz,A17_B002078_S209,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B002078_S209.signature,True,true,true,"21,27,33,51",1000
A17_B002095_S125,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B002095_S125/A17_B002095_S125_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B002095_S125/A17_B002095_S125_R2_001.fastq.gz,A17_B002095_S125,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B002095_S125.signature,True,true,true,"21,27,33,51",1000
A17_B002097_S257,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B002097_S257/A17_B002097_S257_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B002097_S257/A17_B002097_S257_R2_001.fastq.gz,A17_B002097_S257,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B002097_S257.signature,True,true,true,"21,27,33,51",1000
A17_B003125_S269,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003125_S269/A17_B003125_S269_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003125_S269/A17_B003125_S269_R2_001.fastq.gz,A17_B003125_S269,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003125_S269.signature,True,true,true,"21,27,33,51",1000
A17_B003511_S221,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003511_S221/A17_B003511_S221_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003511_S221/A17_B003511_S221_R2_001.fastq.gz,A17_B003511_S221,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003511_S221.signature,True,true,true,"21,27,33,51",1000
A17_B003527_S137,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003527_S137/A17_B003527_S137_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003527_S137/A17_B003527_S137_R2_001.fastq.gz,A17_B003527_S137,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003527_S137.signature,True,true,true,"21,27,33,51",1000
A17_B003528_S17,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003528_S17/A17_B003528_S17_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003528_S17/A17_B003528_S17_R2_001.fastq.gz,A17_B003528_S17,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003528_S17.signature,True,true,true,"21,27,33,51",1000
A17_B003570_S101,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003570_S101/A17_B003570_S101_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003570_S101/A17_B003570_S101_R2_001.fastq.gz,A17_B003570_S101,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003570_S101.signature,True,true,true,"21,27,33,51",1000
A17_B003573_S185,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003573_S185/A17_B003573_S185_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003573_S185/A17_B003573_S185_R2_001.fastq.gz,A17_B003573_S185,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003573_S185.signature,True,true,true,"21,27,33,51",1000
A17_B003586_S5,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003586_S5/A17_B003586_S5_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003586_S5/A17_B003586_S5_R2_001.fastq.gz,A17_B003586_S5,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003586_S5.signature,True,true,true,"21,27,33,51",1000
A17_B003588_S53,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003588_S53/A17_B003588_S53_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A17_B003588_S53/A17_B003588_S53_R2_001.fastq.gz,A17_B003588_S53,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003588_S53.signature,True,true,true,"21,27,33,51",1000
A18_B000419_S42,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B000419_S42/A18_B000419_S42_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B000419_S42/A18_B000419_S42_R2_001.fastq.gz,A18_B000419_S42,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B000419_S42.signature,True,true,true,"21,27,33,51",1000
A18_B000420_S90,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B000420_S90/A18_B000420_S90_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B000420_S90/A18_B000420_S90_R2_001.fastq.gz,A18_B000420_S90,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B000420_S90.signature,True,true,true,"21,27,33,51",1000
A18_B002073_S174,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B002073_S174/A18_B002073_S174_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B002073_S174/A18_B002073_S174_R2_001.fastq.gz,A18_B002073_S174,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B002073_S174.signature,True,true,true,"21,27,33,51",1000
A18_B002078_S210,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B002078_S210/A18_B002078_S210_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B002078_S210/A18_B002078_S210_R2_001.fastq.gz,A18_B002078_S210,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B002078_S210.signature,True,true,true,"21,27,33,51",1000
A18_B002095_S126,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B002095_S126/A18_B002095_S126_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B002095_S126/A18_B002095_S126_R2_001.fastq.gz,A18_B002095_S126,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B002095_S126.signature,True,true,true,"21,27,33,51",1000
A18_B002097_S258,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B002097_S258/A18_B002097_S258_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B002097_S258/A18_B002097_S258_R2_001.fastq.gz,A18_B002097_S258,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B002097_S258.signature,True,true,true,"21,27,33,51",1000
A18_B003125_S270,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B003125_S270/A18_B003125_S270_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B003125_S270/A18_B003125_S270_R2_001.fastq.gz,A18_B003125_S270,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B003125_S270.signature,True,true,true,"21,27,33,51",1000
A18_B003511_S222,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B003511_S222/A18_B003511_S222_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180516_A00111_0149_AH5CM2DSXX/rawdata/A18_B003511_S222/A18_B003511_S222_R2_001.fastq.gz,A18_B003511_S222,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B003511_S222.signature,True,true,true,"21,27,33,51",1000
