,ignore_abundance,signature,id,sequence_to_compare,ksize,database,database_name,output
72,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B002073_S171.signature,A15_B002073_S171_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A15_B002073_S171_ignore-abundance=True.csv
73,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B002078_S207.signature,A15_B002078_S207_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A15_B002078_S207_ignore-abundance=True.csv
74,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B002095_S123.signature,A15_B002095_S123_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A15_B002095_S123_ignore-abundance=True.csv
75,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B002097_S255.signature,A15_B002097_S255_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A15_B002097_S255_ignore-abundance=True.csv
76,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003125_S267.signature,A15_B003125_S267_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A15_B003125_S267_ignore-abundance=True.csv
77,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003511_S219.signature,A15_B003511_S219_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A15_B003511_S219_ignore-abundance=True.csv
78,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003527_S135.signature,A15_B003527_S135_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A15_B003527_S135_ignore-abundance=True.csv
79,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003528_S15.signature,A15_B003528_S15_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A15_B003528_S15_ignore-abundance=True.csv
80,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003570_S99.signature,A15_B003570_S99_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A15_B003570_S99_ignore-abundance=True.csv
81,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003573_S183.signature,A15_B003573_S183_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A15_B003573_S183_ignore-abundance=True.csv
82,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003586_S3.signature,A15_B003586_S3_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A15_B003586_S3_ignore-abundance=True.csv
83,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A15_B003588_S51.signature,A15_B003588_S51_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A15_B003588_S51_ignore-abundance=True.csv
84,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B000419_S40.signature,A16_B000419_S40_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A16_B000419_S40_ignore-abundance=True.csv
85,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B000420_S88.signature,A16_B000420_S88_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A16_B000420_S88_ignore-abundance=True.csv
86,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B002073_S172.signature,A16_B002073_S172_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A16_B002073_S172_ignore-abundance=True.csv
87,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B002078_S208.signature,A16_B002078_S208_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A16_B002078_S208_ignore-abundance=True.csv
88,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B002095_S124.signature,A16_B002095_S124_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A16_B002095_S124_ignore-abundance=True.csv
89,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B002097_S256.signature,A16_B002097_S256_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A16_B002097_S256_ignore-abundance=True.csv
90,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003125_S268.signature,A16_B003125_S268_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A16_B003125_S268_ignore-abundance=True.csv
91,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003511_S220.signature,A16_B003511_S220_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A16_B003511_S220_ignore-abundance=True.csv
92,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003527_S136.signature,A16_B003527_S136_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A16_B003527_S136_ignore-abundance=True.csv
93,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003528_S16.signature,A16_B003528_S16_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A16_B003528_S16_ignore-abundance=True.csv
94,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003570_S100.signature,A16_B003570_S100_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A16_B003570_S100_ignore-abundance=True.csv
95,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003573_S184.signature,A16_B003573_S184_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A16_B003573_S184_ignore-abundance=True.csv
96,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003586_S4.signature,A16_B003586_S4_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A16_B003586_S4_ignore-abundance=True.csv
97,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A16_B003588_S52.signature,A16_B003588_S52_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A16_B003588_S52_ignore-abundance=True.csv
98,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B000419_S41.signature,A17_B000419_S41_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A17_B000419_S41_ignore-abundance=True.csv
99,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B000420_S89.signature,A17_B000420_S89_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A17_B000420_S89_ignore-abundance=True.csv
100,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B002073_S173.signature,A17_B002073_S173_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A17_B002073_S173_ignore-abundance=True.csv
101,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B002078_S209.signature,A17_B002078_S209_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A17_B002078_S209_ignore-abundance=True.csv
102,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B002095_S125.signature,A17_B002095_S125_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A17_B002095_S125_ignore-abundance=True.csv
103,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B002097_S257.signature,A17_B002097_S257_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A17_B002097_S257_ignore-abundance=True.csv
104,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003125_S269.signature,A17_B003125_S269_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A17_B003125_S269_ignore-abundance=True.csv
105,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003511_S221.signature,A17_B003511_S221_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A17_B003511_S221_ignore-abundance=True.csv
106,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003527_S137.signature,A17_B003527_S137_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A17_B003527_S137_ignore-abundance=True.csv
107,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003528_S17.signature,A17_B003528_S17_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A17_B003528_S17_ignore-abundance=True.csv
108,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003570_S101.signature,A17_B003570_S101_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A17_B003570_S101_ignore-abundance=True.csv
109,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003573_S185.signature,A17_B003573_S185_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A17_B003573_S185_ignore-abundance=True.csv
110,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003586_S5.signature,A17_B003586_S5_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A17_B003586_S5_ignore-abundance=True.csv
111,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A17_B003588_S53.signature,A17_B003588_S53_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A17_B003588_S53_ignore-abundance=True.csv
112,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B000419_S42.signature,A18_B000419_S42_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A18_B000419_S42_ignore-abundance=True.csv
113,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B000420_S90.signature,A18_B000420_S90_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A18_B000420_S90_ignore-abundance=True.csv
114,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B002073_S174.signature,A18_B002073_S174_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A18_B002073_S174_ignore-abundance=True.csv
115,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B002078_S210.signature,A18_B002078_S210_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A18_B002078_S210_ignore-abundance=True.csv
116,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B002095_S126.signature,A18_B002095_S126_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A18_B002095_S126_ignore-abundance=True.csv
117,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B002097_S258.signature,A18_B002097_S258_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A18_B002097_S258_ignore-abundance=True.csv
118,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B003125_S270.signature,A18_B003125_S270_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A18_B003125_S270_ignore-abundance=True.csv
119,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B003511_S222.signature,A18_B003511_S222_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A18_B003511_S222_ignore-abundance=True.csv
120,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B003527_S138.signature,A18_B003527_S138_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A18_B003527_S138_ignore-abundance=True.csv
121,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B003528_S18.signature,A18_B003528_S18_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A18_B003528_S18_ignore-abundance=True.csv
122,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B003570_S102.signature,A18_B003570_S102_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A18_B003570_S102_ignore-abundance=True.csv
123,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B003573_S186.signature,A18_B003573_S186_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A18_B003573_S186_ignore-abundance=True.csv
124,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B003586_S6.signature,A18_B003586_S6_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A18_B003586_S6_ignore-abundance=True.csv
125,True,s3://olgabot-maca/lung_cancer/sourmash_v4/A18_B003588_S54.signature,A18_B003588_S54_ignore-abundance=True,protein,51,s3://olgabot-maca/facs/sourmash_index_all/tabula-muris-k51-protein/tabula-muris-k51-protein/,tabula-muris-k51-protein,s3://olgabot-maca/lung_cancer/sourmash_search/tabula-muris-k51-protein/A18_B003588_S54_ignore-abundance=True.csv
